leg,n_folds,n_reps,coef_sd,se_sd_builtin,pp_per_unit,pp_se_builtin,ci95_lo_pp,ci95_hi_pp,pval,stars,n_obs,fit_seconds
55,2,1,0.05678304909853228,0.033610967839526135,2.3814199125297835,1.4096077854775606,-0.38141134700623525,5.144251172065802,0.09113892641637089,*,226308,2257.1486830711365
56,2,1,-0.02474390748149388,0.022696088772530865,-1.0114683458515377,0.9277586971750789,-2.829875392314692,0.8069387006116169,0.2756127995925498,,643594,9777.941188812256
